Project Name,Project Link,File Name,File Link,Missing Line Number,Missing Line Link,
questdb,https://github.com/questdb/questdb,benchmarks/src/main/java/org/questdb/AbsBenchmark.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/benchmarks/src/main/java/org/questdb/AbsBenchmark.java,43 -> 50,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/benchmarks/src/main/java/org/questdb/AbsBenchmark.java#L43#L50,Test Implementation Error or Skipped Test Or Part of Test
crate,https://github.com/crate/crate,server/src/main/java/io/crate/planner/operators/InsertFromValues.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/planner/operators/InsertFromValues.java,454,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/planner/operators/InsertFromValues.java#L454,Web Services Interaction
ignite-3,https://github.com/apache/ignite-3,modules/runner/src/integrationTest/java/org/apache/ignite/internal/runner/app/client/ItAbstractThinClientTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/runner/app/client/ItAbstractThinClientTest.java,74 -> 77,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/runner/app/client/ItAbstractThinClientTest.java#L74#L77,Test Implementation Error or Skipped Test Or Part of Test
ignite-3,https://github.com/apache/ignite-3,modules/raft/src/main/java/org/apache/ignite/raft/jraft/storage/impl/RocksDbSpillout.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/raft/src/main/java/org/apache/ignite/raft/jraft/storage/impl/RocksDbSpillout.java,305 -> 308,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/raft/src/main/java/org/apache/ignite/raft/jraft/storage/impl/RocksDbSpillout.java#L305#L308,Database
questdb,https://github.com/questdb/questdb,benchmarks/src/main/java/org/questdb/GeoHashesAppendCharBenchmark.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/benchmarks/src/main/java/org/questdb/GeoHashesAppendCharBenchmark.java,103,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/benchmarks/src/main/java/org/questdb/GeoHashesAppendCharBenchmark.java#L103,Test Implementation Error or Skipped Test Or Part of Test
ignite-3,https://github.com/apache/ignite-3,modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/exec/exp/RexImpTable.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/exec/exp/RexImpTable.java,2388,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/exec/exp/RexImpTable.java#L2388,Database
ignite-3,https://github.com/apache/ignite-3,modules/jdbc/src/main/java/org/apache/ignite/internal/jdbc/JdbcResultSetMetadata.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/jdbc/src/main/java/org/apache/ignite/internal/jdbc/JdbcResultSetMetadata.java,127,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/jdbc/src/main/java/org/apache/ignite/internal/jdbc/JdbcResultSetMetadata.java#L127,Database
ignite-3,https://github.com/apache/ignite-3,modules/sql-engine/src/testFixtures/java/org/apache/ignite/internal/sql/engine/util/QueryCheckerImpl.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/testFixtures/java/org/apache/ignite/internal/sql/engine/util/QueryCheckerImpl.java,316,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/testFixtures/java/org/apache/ignite/internal/sql/engine/util/QueryCheckerImpl.java#L316,Database
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/cairo/TableUtils.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cairo/TableUtils.java,704,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cairo/TableUtils.java#L704,Database
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/griffin/engine/union/IntersectRecordCursorFactory.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/griffin/engine/union/IntersectRecordCursorFactory.java,59,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/griffin/engine/union/IntersectRecordCursorFactory.java#L59,Deadcode
ignite-3,https://github.com/apache/ignite-3,modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/persistence/replacement/SegmentedLruPageList.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/persistence/replacement/SegmentedLruPageList.java,108 -> 111,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/persistence/replacement/SegmentedLruPageList.java#L108#L111,Database
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/griffin/SqlKeywords.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/griffin/SqlKeywords.java,732 -> 735,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/griffin/SqlKeywords.java#L732#L735,Others
ignite-3,https://github.com/apache/ignite-3,modules/cli/src/integrationTest/java/org/apache/ignite/internal/cli/commands/unit/ItDeploymentUnitTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/cli/src/integrationTest/java/org/apache/ignite/internal/cli/commands/unit/ItDeploymentUnitTest.java,245 -> 249,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/cli/src/integrationTest/java/org/apache/ignite/internal/cli/commands/unit/ItDeploymentUnitTest.java#L245#L249,Test Implementation Error or Skipped Test Or Part of Test
crate,https://github.com/crate/crate,benchmarks/src/main/java/io/crate/operation/aggregation/HyperLogLogDistinctAggregationBenchmark.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/benchmarks/src/main/java/io/crate/operation/aggregation/HyperLogLogDistinctAggregationBenchmark.java,95 -> 99,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/benchmarks/src/main/java/io/crate/operation/aggregation/HyperLogLogDistinctAggregationBenchmark.java#L95#L99,Test Implementation Error or Skipped Test Or Part of Test
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/action/admin/indices/alias/AliasesNotFoundException.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/action/admin/indices/alias/AliasesNotFoundException.java,38 -> 39,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/action/admin/indices/alias/AliasesNotFoundException.java#L38#L39,Deadcode
ignite-3,https://github.com/apache/ignite-3,modules/runner/src/integrationTest/java/org/apache/ignite/internal/runner/app/ItIgniteNodeRestartTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/runner/app/ItIgniteNodeRestartTest.java,272 -> 283,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/runner/app/ItIgniteNodeRestartTest.java#L272#L283,Test Implementation Error or Skipped Test Or Part of Test
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/cluster/ClusterChangedEvent.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/cluster/ClusterChangedEvent.java,102 -> 103,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/cluster/ClusterChangedEvent.java#L102#L103,Web Services Interaction
crate,https://github.com/crate/crate,server/src/main/java/io/crate/expression/scalar/SubscriptFunction.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/expression/scalar/SubscriptFunction.java,240,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/expression/scalar/SubscriptFunction.java#L240,Database
crate,https://github.com/crate/crate,extensions/functions/src/main/java/io/crate/execution/engine/aggregation/impl/HyperLogLogPlusPlus.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/extensions/functions/src/main/java/io/crate/execution/engine/aggregation/impl/HyperLogLogPlusPlus.java,177 -> 178,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/extensions/functions/src/main/java/io/crate/execution/engine/aggregation/impl/HyperLogLogPlusPlus.java#L177#L178,Others
ignite-3,https://github.com/apache/ignite-3,modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/externalize/RelJsonReader.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/externalize/RelJsonReader.java,156,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/externalize/RelJsonReader.java#L156,Others
ignite-3,https://github.com/apache/ignite-3,modules/table/src/main/java/org/apache/ignite/internal/table/distributed/replicator/PartitionReplicaListener.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/table/src/main/java/org/apache/ignite/internal/table/distributed/replicator/PartitionReplicaListener.java,2154 -> 2156,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/table/src/main/java/org/apache/ignite/internal/table/distributed/replicator/PartitionReplicaListener.java#L2154#L2156,Web Services Interaction
leshan,https://github.com/eclipse/leshan,leshan-core/src/main/java/org/eclipse/leshan/core/response/WriteAttributesResponse.java,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-core/src/main/java/org/eclipse/leshan/core/response/WriteAttributesResponse.java,65,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-core/src/main/java/org/eclipse/leshan/core/response/WriteAttributesResponse.java#L65,Deadcode
ignite-3,https://github.com/apache/ignite-3,modules/runner/src/integrationTest/java/org/apache/ignite/internal/schemasync/ItSchemaSyncSingleNodeTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/schemasync/ItSchemaSyncSingleNodeTest.java,183,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/schemasync/ItSchemaSyncSingleNodeTest.java#L183,Database
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/monitor/process/ProcessProbe.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/monitor/process/ProcessProbe.java,159 -> 161,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/monitor/process/ProcessProbe.java#L159#L161,Not implemented
ignite-3,https://github.com/apache/ignite-3,modules/core/src/main/java/org/apache/ignite/internal/util/OffheapReadWriteLock.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/core/src/main/java/org/apache/ignite/internal/util/OffheapReadWriteLock.java,378 -> 379,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/core/src/main/java/org/apache/ignite/internal/util/OffheapReadWriteLock.java#L378#L379,Others
leshan,https://github.com/eclipse/leshan,leshan-bsserver-demo/src/main/java/org/eclipse/leshan/server/bootstrap/demo/servlet/EventServlet.java,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-bsserver-demo/src/main/java/org/eclipse/leshan/server/bootstrap/demo/servlet/EventServlet.java,262,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-bsserver-demo/src/main/java/org/eclipse/leshan/server/bootstrap/demo/servlet/EventServlet.java#L262,Web Services Interaction
leshan,https://github.com/eclipse/leshan,leshan-server-demo/src/main/java/org/eclipse/leshan/server/demo/servlet/json/JacksonLwM2mNodeDeserializer.java,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-server-demo/src/main/java/org/eclipse/leshan/server/demo/servlet/json/JacksonLwM2mNodeDeserializer.java,76 -> 78,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-server-demo/src/main/java/org/eclipse/leshan/server/demo/servlet/json/JacksonLwM2mNodeDeserializer.java#L76#L78,File Processing
ignite-3,https://github.com/apache/ignite-3,modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/tree/BplusTree.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/tree/BplusTree.java,1465 -> 1466,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/tree/BplusTree.java#L1465#L1466,Others
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/griffin/SqlCodeGenerator.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/griffin/SqlCodeGenerator.java,4677,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/griffin/SqlCodeGenerator.java#L4677,Database
ignite-3,https://github.com/apache/ignite-3,modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/tree/BplusTree.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/tree/BplusTree.java,4604,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/tree/BplusTree.java#L4604,Others
ignite-3,https://github.com/apache/ignite-3,modules/cli/src/main/java/org/apache/ignite/internal/cli/decorators/MetricSetListDecorator.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/cli/src/main/java/org/apache/ignite/internal/cli/decorators/MetricSetListDecorator.java,54,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/cli/src/main/java/org/apache/ignite/internal/cli/decorators/MetricSetListDecorator.java#L54,Deadcode
ignite-3,https://github.com/apache/ignite-3,modules/raft/src/main/java/org/apache/ignite/internal/raft/server/impl/JraftServerImpl.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/raft/src/main/java/org/apache/ignite/internal/raft/server/impl/JraftServerImpl.java,342,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/raft/src/main/java/org/apache/ignite/internal/raft/server/impl/JraftServerImpl.java#L342,Web Services Interaction
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/cairo/map/FastMap.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cairo/map/FastMap.java,266,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cairo/map/FastMap.java#L266,Others
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/index/analysis/ESWordnetSynonymParser.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/index/analysis/ESWordnetSynonymParser.java,50 -> 51,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/index/analysis/ESWordnetSynonymParser.java#L50#L51,Others
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/cluster/routing/allocation/command/AllocateStalePrimaryAllocationCommand.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/cluster/routing/allocation/command/AllocateStalePrimaryAllocationCommand.java,87,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/cluster/routing/allocation/command/AllocateStalePrimaryAllocationCommand.java#L87,File Processing
ignite-3,https://github.com/apache/ignite-3,modules/runner/src/integrationTest/java/org/apache/ignite/internal/sqllogic/Script.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/sqllogic/Script.java,121 -> 123,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/sqllogic/Script.java#L121#L123,File Processing
hono,https://github.com/eclipse-hono/hono,services/device-registry-mongodb/src/main/java/org/eclipse/hono/deviceregistry/mongodb/config/MongoAuthProviderConfig.java,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/services/device-registry-mongodb/src/main/java/org/eclipse/hono/deviceregistry/mongodb/config/MongoAuthProviderConfig.java,200,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/services/device-registry-mongodb/src/main/java/org/eclipse/hono/deviceregistry/mongodb/config/MongoAuthProviderConfig.java#L200,Deadcode
ignite-3,https://github.com/apache/ignite-3,modules/raft/src/integrationTest/java/org/apache/ignite/raft/server/ItJraftHlcServerTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/raft/src/integrationTest/java/org/apache/ignite/raft/server/ItJraftHlcServerTest.java,144 -> 152,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/raft/src/integrationTest/java/org/apache/ignite/raft/server/ItJraftHlcServerTest.java#L144#L152,Test Implementation Error or Skipped Test Or Part of Test
ignite-3,https://github.com/apache/ignite-3,modules/core/src/main/java/org/apache/ignite/internal/streamer/StreamerSubscriber.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/core/src/main/java/org/apache/ignite/internal/streamer/StreamerSubscriber.java,210,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/core/src/main/java/org/apache/ignite/internal/streamer/StreamerSubscriber.java#L210,Others
ignite-3,https://github.com/apache/ignite-3,modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/exec/exp/agg/Accumulators.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/exec/exp/agg/Accumulators.java,128,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/exec/exp/agg/Accumulators.java#L128,Others
crate,https://github.com/crate/crate,libs/sql-parser/src/main/java/io/crate/sql/parser/AstBuilder.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/sql-parser/src/main/java/io/crate/sql/parser/AstBuilder.java,373,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/sql-parser/src/main/java/io/crate/sql/parser/AstBuilder.java#L373,Others
crate,https://github.com/crate/crate,server/src/main/java/io/crate/server/xcontent/ServerXContentExtension.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/server/xcontent/ServerXContentExtension.java,150 -> 151,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/server/xcontent/ServerXContentExtension.java#L150#L151,Web Services Interaction
crate,https://github.com/crate/crate,server/src/main/java/io/crate/replication/logical/repository/RemoteClusterMultiChunkTransfer.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/replication/logical/repository/RemoteClusterMultiChunkTransfer.java,143 -> 144,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/replication/logical/repository/RemoteClusterMultiChunkTransfer.java#L143#L144,Web Services Interaction
crate,https://github.com/crate/crate,extensions/functions/src/main/java/io/crate/operation/aggregation/HyperLogLogDistinctAggregation.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/extensions/functions/src/main/java/io/crate/operation/aggregation/HyperLogLogDistinctAggregation.java,488,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/extensions/functions/src/main/java/io/crate/operation/aggregation/HyperLogLogDistinctAggregation.java#L488,Others
leshan,https://github.com/eclipse/leshan,leshan-core-demo/src/main/java/org/eclipse/leshan/core/demo/cli/interactive/TerminalAppender.java,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-core-demo/src/main/java/org/eclipse/leshan/core/demo/cli/interactive/TerminalAppender.java,32 -> 33,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-core-demo/src/main/java/org/eclipse/leshan/core/demo/cli/interactive/TerminalAppender.java#L32#L33,File Processing
hono,https://github.com/eclipse-hono/hono,service-base/src/main/java/org/eclipse/hono/service/auth/HonoSaslAuthenticator.java,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/service-base/src/main/java/org/eclipse/hono/service/auth/HonoSaslAuthenticator.java,183 -> 186,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/service-base/src/main/java/org/eclipse/hono/service/auth/HonoSaslAuthenticator.java#L183#L186,Web Services Interaction
leshan,https://github.com/eclipse/leshan,leshan-core/src/main/java/org/eclipse/leshan/core/util/Validate.java,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-core/src/main/java/org/eclipse/leshan/core/util/Validate.java,453,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-core/src/main/java/org/eclipse/leshan/core/util/Validate.java#L453,Others
crate,https://github.com/crate/crate,libs/sql-parser/src/main/java/io/crate/sql/tree/AddColumnDefinition.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/sql-parser/src/main/java/io/crate/sql/tree/AddColumnDefinition.java,90,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/sql-parser/src/main/java/io/crate/sql/tree/AddColumnDefinition.java#L90,Database
crate,https://github.com/crate/crate,server/src/main/java/io/crate/blob/recovery/BlobRecoveryHandler.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/blob/recovery/BlobRecoveryHandler.java,326 -> 327,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/blob/recovery/BlobRecoveryHandler.java#L326#L327,Web Services Interaction
ignite-3,https://github.com/apache/ignite-3,modules/runner/src/integrationTest/java/org/apache/ignite/internal/rest/ItNotInitializedClusterRestTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/rest/ItNotInitializedClusterRestTest.java,120 -> 122,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/rest/ItNotInitializedClusterRestTest.java#L120#L122,Web Services Interaction
ignite-3,https://github.com/apache/ignite-3,modules/transactions/src/main/java/org/apache/ignite/internal/tx/impl/ReadOnlyTransactionImpl.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/transactions/src/main/java/org/apache/ignite/internal/tx/impl/ReadOnlyTransactionImpl.java,91,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/transactions/src/main/java/org/apache/ignite/internal/tx/impl/ReadOnlyTransactionImpl.java#L91,Not implemented
crate,https://github.com/crate/crate,server/src/main/java/io/crate/action/sql/Sessions.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/action/sql/Sessions.java,166 -> 167,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/action/sql/Sessions.java#L166#L167,Others
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/common/util/concurrent/FutureUtils.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/common/util/concurrent/FutureUtils.java,36,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/common/util/concurrent/FutureUtils.java#L36,Others
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/cutlass/text/AbstractTextLexer.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cutlass/text/AbstractTextLexer.java,334 -> 335,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cutlass/text/AbstractTextLexer.java#L334#L335,Others
crate,https://github.com/crate/crate,server/src/main/java/io/crate/expression/scalar/TimestampFormatter.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/expression/scalar/TimestampFormatter.java,261 -> 262,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/expression/scalar/TimestampFormatter.java#L261#L262,Others
californium,https://github.com/eclipse-californium/californium,scandium-core/src/main/java/org/eclipse/californium/scandium/dtls/ResumingServerHandshaker.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/scandium-core/src/main/java/org/eclipse/californium/scandium/dtls/ResumingServerHandshaker.java,134 -> 135,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/scandium-core/src/main/java/org/eclipse/californium/scandium/dtls/ResumingServerHandshaker.java#L134#L135,NetWork Configurition
